transaction_id,date,client_id,amount_chf,original_currency,direction,type,counterparty_bank,counterparty_entity
TR00000267,2025-01-13,CL000002,18850.8,CHF,Debit,Wire Transfer,NZJOFR3W,Beta GmbH
TR00000268,2025-01-13,CL000002,9947.69,USD,Debit,Wire Transfer,YGIUHKFB,Alpha Group
TR00000269,2025-01-15,CL000002,17630.35,GBP,Debit,Wire Transfer,TPAFBYY4,United Trading
TR00000270,2025-01-15,CL000002,40870.78,CHF,Debit,Wire Transfer,ZHQKBE9T,Omega Group
TR00000271,2025-01-15,CL000002,8213.4,EUR,Debit,Wire Transfer,JKDRIR64,Beta Trade Corp
TR00000272,2024-10-24,CL000002,9563.59,CHF,Credit,Wire Transfer,HPMNLYP0,International Partners
TR00000273,2024-10-06,CL000002,351.69,AUD,Debit,Wire Transfer,TPAFBYY4,United Wealth AG
TR00000274,2024-10-29,CL000002,1797.15,USD,Credit,Security,LIIZRUOS,Global Limited
TR00000275,2024-11-03,CL000002,1166.91,GBP,Credit,Security,NPZYJP1Y,International Holdings
TR00000276,2024-10-29,CL000002,3331.5,CHF,Credit,Wire Transfer,KXLGGBIU,Global Commerce Limited
TR00000277,2024-10-12,CL000002,2810.78,GBP,Credit,Wire Transfer,UJXHSDVP,International GmbH
TR00000278,2024-10-25,CL000002,5195.73,EUR,Credit,Wire Transfer,ZVZYNL4F,Premier AG
TR00000279,2024-10-08,CL000002,4851.29,JPY,Debit,Wire Transfer,GSSBKPOT,Omega AG
TR00000280,2024-10-21,CL000002,1065.4,USD,Credit,Security,UQTYYEHA,Alpha Partners
TR00000281,2024-10-17,CL000002,2717.51,EUR,Debit,Security,YUQRCU7P,Alpha Asset Holdings
TR00000282,2024-10-31,CL000002,5904.27,EUR,Credit,Security,GCGOSDFO,Omega Wealth Group
TR00000283,2024-10-09,CL000002,5084.55,CHF,Debit,Security,CLLYCA5J,First Asset GmbH
TR00000284,2024-10-12,CL000002,1219.83,EUR,Credit,Security,XEBLLUS3,Beta Corp
TR00000285,2024-10-31,CL000002,4675.3,AUD,Credit,Security,TEPTYEE3,Beta Capital
TR00000286,2024-10-21,CL000002,7318.61,USD,Credit,Security,YCZEBE8J,Premier Corp
TR00000287,2024-10-11,CL000002,1663.07,EUR,Credit,Wire Transfer,ZVZYNL4F,Premier AG
TR00000288,2024-10-22,CL000002,5021.05,EUR,Credit,Wire Transfer,HMIZSOJ5,Global Trading
TR00000289,2024-10-23,CL000002,29011.32,USD,Credit,Wire Transfer,SHIKSGOK,Beta AG
TR00000290,2024-10-09,CL000002,605.82,GBP,Credit,Wire Transfer,JKDRIR64,First GmbH
TR00000291,2024-10-07,CL000002,1422.93,CHF,Credit,Wire Transfer,CAOZYEMX,Premier Financial Investments
TR00000292,2024-10-12,CL000002,1111.2,EUR,Debit,Wire Transfer,PKPMUSJT,Omega Financial Group
TR00000293,2024-11-10,CL000002,4022.25,CHF,Debit,Wire Transfer,GGOCJP03,Prime Investments
TR00000294,2024-11-25,CL000002,7668.72,USD,Debit,Security,SYNMCUCB,Elite Trade AG
TR00000295,2024-11-09,CL000002,2897.54,GBP,Debit,Wire Transfer,SRZCNLOM,Premier Investments
TR00000296,2024-11-16,CL000002,1535.6,EUR,Debit,Cash,,
TR00000297,2024-11-17,CL000002,5778.03,USD,Debit,Security,LJNIAF43,United GmbH
TR00000298,2024-11-22,CL000002,218.8,CHF,Debit,Security,HMIZSOJ5,Prime Asset Group
TR00000299,2024-11-07,CL000002,889.26,EUR,Credit,Security,ZVZYNL4F,Alpha Investments
TR00000300,2024-12-04,CL000002,2178.8,CHF,Credit,Cash,CLLYCA5J,First Capital
TR00000301,2024-11-19,CL000002,1214.07,EUR,Debit,Wire Transfer,YUHSSE02,Omega Trade Limited
TR00000302,2024-11-26,CL000002,3832.58,AUD,Credit,Cash,RYDDDKDT,Global Group
TR00000303,2024-11-07,CL000002,7938.13,USD,Debit,Wire Transfer,DKYRSG6W,International GmbH
TR00000304,2024-11-10,CL000002,468.18,CHF,Debit,Wire Transfer,GYLWNLTB,Omega Asset Investments
TR00000305,2024-11-08,CL000002,22713.5,CHF,Debit,Wire Transfer,OBYCSD1W,International Corp
TR00000306,2024-11-30,CL000002,5914.85,USD,Credit,Wire Transfer,HPSFDKWJ,Premier Commerce AG
TR00000307,2024-11-09,CL000002,590.83,CHF,Debit,Wire Transfer,VOXTKPRJ,Omega Limited
TR00000308,2024-11-07,CL000002,15850.12,GBP,Debit,Security,IDZEFIPZ,Prime GmbH
TR00000309,2024-12-01,CL000002,1442.83,CAD,Credit,Security,CKAFCHSA,Elite Commerce Group
TR00000310,2024-11-26,CL000002,722.45,CHF,Credit,Wire Transfer,CAOZYEMX,Prime GmbH
TR00000311,2024-12-01,CL000002,2803.27,CHF,Credit,Wire Transfer,VOXTKPRJ,Elite Partners
TR00000312,2024-12-16,CL000002,3383.44,USD,Credit,Wire Transfer,UQTYYEHA,First Commerce AG
TR00000313,2024-12-07,CL000002,1479.53,GBP,Credit,Security,OQXVCUCF,International Asset Investments
TR00000314,2024-12-18,CL000002,2138.88,CHF,Credit,Wire Transfer,NQQXMM1Q,International Corp
TR00000315,2024-12-30,CL000002,241.37,USD,Debit,Wire Transfer,PTLXIRUZ,Premier Investments
TR00000316,2024-12-30,CL000002,13095.47,EUR,Debit,Security,NPZYJP1Y,Prime Limited
TR00000317,2025-01-02,CL000002,2480.01,EUR,Debit,Security,RFDYAUUR,Global Group
TR00000318,2024-12-12,CL000002,2949.01,USD,Debit,Security,ZVZYNL4F,First Commerce Partners
TR00000319,2024-12-26,CL000002,35653.31,EUR,Debit,Security,TEKHDEH1,United Corp
TR00000320,2024-12-18,CL000002,800.5,USD,Debit,Security,PATVBYU1,Prime Group
TR00000321,2024-12-17,CL000002,1273.97,EUR,Credit,Wire Transfer,QMUCLYHY,Premier Capital
TR00000322,2024-12-26,CL000002,471.89,CHF,Debit,Wire Transfer,MXVCDKPJ,Global Asset AG
TR00000323,2024-12-10,CL000002,4621.99,CHF,Credit,Security,PIULLU9E,Alpha GmbH
TR00000324,2024-12-21,CL000002,262.53,EUR,Debit,Wire Transfer,AHFTCHY6,Prime Holdings
TR00000325,2024-12-14,CL000002,10921.17,CHF,Debit,Cash,,
TR00000326,2024-12-05,CL000002,1783.72,CHF,Credit,Wire Transfer,DNTELYHR,First Financial Investments
TR00000327,2024-12-22,CL000002,4913.09,CHF,Credit,Cash,WXFGATD2,Global Limited
TR00000328,2025-01-01,CL000002,2034.08,CHF,Debit,Wire Transfer,JKDRIR64,Beta Investments
TR00000329,2025-01-17,CL000002,2498.84,USD,Credit,Wire Transfer,TEPTYEE3,Omega Commerce Trading
TR00000330,2025-01-15,CL000002,418.77,EUR,Debit,Security,UECLNLPQ,United Commerce Trading
TR00000331,2025-01-26,CL000002,692.09,CHF,Debit,Security,RFDYAUUR,Global Investments
TR00000332,2025-01-09,CL000002,2156.46,GBP,Debit,Wire Transfer,DNTELYHR,Global Investments
TR00000333,2025-02-02,CL000002,2967.74,JPY,Credit,Wire Transfer,IDZEFIPZ,United Financial Capital
TR00000334,2025-02-02,CL000002,3415.18,USD,Credit,Wire Transfer,SSKLDEK5,First Wealth GmbH
TR00000335,2025-01-04,CL000002,5980.31,JPY,Credit,Cheque,ISHGLYEG,Premier Capital
TR00000336,2025-01-18,CL000002,1428.05,GBP,Credit,Wire Transfer,IDZEFIPZ,Alpha Commerce Limited
TR00000337,2025-01-22,CL000002,547.69,GBP,Debit,Wire Transfer,MKRUSY04,Omega Limited
TR00000338,2025-01-07,CL000002,902.04,CHF,Debit,Wire Transfer,GGOCJP03,Prime Partners
TR00000339,2025-01-19,CL000002,10831.53,CHF,Credit,Cash,WPSBFRIK,Global Commerce Limited
TR00000340,2025-01-14,CL000002,10110.24,EUR,Debit,Wire Transfer,WGELNLPK,International AG
TR00000341,2025-01-07,CL000002,5005.35,EUR,Credit,Wire Transfer,VKBQZWBF,Beta Investments
TR00000342,2025-01-18,CL000002,584.56,USD,Credit,Cheque,HGSSCUQY,Global Wealth AG
TR00000343,2025-01-12,CL000002,2149.07,GBP,Debit,Wire Transfer,EKMRBYO1,Beta GmbH
TR00000344,2025-01-13,CL000002,1398.42,EUR,Credit,Cash,HPMNLYP0,Premier GmbH
TR00000345,2025-01-22,CL000002,13694.19,CHF,Credit,Wire Transfer,RMEFSEC0,Elite Asset Limited
TR00000346,2025-01-28,CL000002,885.84,CHF,Credit,Wire Transfer,RVUFGBBL,Global Trade Capital
TR00000347,2025-01-11,CL000002,1658.8,USD,Debit,Wire Transfer,CAOZYEMX,First Investments
TR00000348,2025-01-14,CL000002,870.55,USD,Debit,Cheque,WXFGATD2,International Investments
TR00000349,2025-01-18,CL000002,268.06,EUR,Credit,Wire Transfer,TPAFBYY4,International Group
TR00000350,2025-01-24,CL000002,22915.97,USD,Debit,Security,UJXHSDVP,Global Financial Group
TR00000351,2025-01-26,CL000002,3541.24,USD,Credit,Security,TEKHDEH1,Prime AG
TR00000352,2025-01-23,CL000002,2742.38,USD,Credit,Wire Transfer,UQTYYEHA,Omega Capital
TR00000353,2025-01-16,CL000002,12635.59,CHF,Debit,Wire Transfer,SKRJJP6Q,Alpha Commerce Corp
TR00000354,2025-01-06,CL000002,1077.81,CHF,Credit,Cheque,OHZDZW1V,Elite Group
TR00000355,2025-01-25,CL000002,15931.85,USD,Debit,Wire Transfer,CLWESYJL,Global Limited
TR00000356,2025-02-17,CL000002,5127.69,EUR,Debit,Security,PTLXIRUZ,Alpha Corp
TR00000357,2025-02-14,CL000002,1830.11,CHF,Credit,Cash,SSKLDEK5,United Wealth Capital
TR00000358,2025-02-28,CL000002,4871.88,USD,Debit,Wire Transfer,GQTNKPWJ,Omega GmbH
TR00000359,2025-02-24,CL000002,1537.83,USD,Debit,Wire Transfer,ZROKRUGN,United Partners
TR00000360,2025-02-03,CL000002,5855.52,EUR,Credit,Security,NEXWCAKX,International Capital
TR00000361,2025-03-03,CL000002,11762.05,CHF,Credit,Wire Transfer,OITLIR36,First Corp
TR00000362,2025-02-11,CL000002,1462.36,EUR,Debit,Wire Transfer,PIULLU9E,Prime Group
TR00000363,2025-02-16,CL000002,2531.56,USD,Credit,Wire Transfer,UJXHSDVP,Premier AG
TR00000364,2025-02-14,CL000002,6531.29,CHF,Credit,Wire Transfer,CHHIKPTE,Beta Investments
TR00000365,2025-02-14,CL000002,2722.35,USD,Credit,Wire Transfer,SBRQAFD1,Global Trade Investments
TR00000366,2025-02-25,CL000002,11706.5,CHF,Debit,Wire Transfer,KXLGGBIU,Global GmbH
TR00000367,2025-02-26,CL000002,1656.52,USD,Debit,Wire Transfer,EKMRBYO1,Prime Trade Investments
TR00000368,2025-03-04,CL000002,586.16,CHF,Debit,Wire Transfer,TLPJUS9E,Premier Commerce Corp
TR00000369,2025-02-03,CL000002,1917.47,EUR,Credit,Wire Transfer,PZRADK3K,Global Capital
TR00000370,2025-02-26,CL000002,5139.31,CHF,Credit,Security,PIULLU9E,United Limited
TR00000371,2025-02-23,CL000002,53.42,USD,Credit,Security,PNYFNOZI,United Financial GmbH
TR00000372,2025-02-23,CL000002,20960.17,CHF,Debit,Wire Transfer,PKPMUSJT,Global Holdings
TR00000373,2025-02-09,CL000002,811.82,CHF,Credit,Wire Transfer,PIULLU9E,Prime Corp
TR00000374,2025-02-03,CL000002,2843.37,CNY,Debit,Wire Transfer,CJJIDEJB,First Holdings
TR00000375,2025-02-15,CL000002,58883.49,CHF,Credit,Wire Transfer,OITLIR36,Premier Trade Group
TR00000376,2025-02-04,CL000002,2289.19,CHF,Credit,Wire Transfer,VZMKBYLD,Elite Investments
TR00000377,2025-03-17,CL000002,745.2,EUR,Credit,Wire Transfer,HMIZSOJ5,Omega Partners
TR00000378,2025-03-09,CL000002,109.39,EUR,Credit,Wire Transfer,ISHGLYEG,Premier Financial Investments
TR00000379,2025-03-13,CL000002,2645.8,CAD,Debit,Cheque,NEXWCAKX,International Holdings
TR00000380,2025-03-15,CL000002,3147.37,EUR,Credit,Cash,UFAFBEL5,First Limited
TR00000381,2025-03-18,CL000002,11646.2,USD,Credit,Wire Transfer,IDZEFIPZ,Global AG
TR00000382,2025-03-18,CL000002,28945.52,USD,Debit,Wire Transfer,JFGYFRXV,Global Trading
TR00000383,2025-03-20,CL000002,13311.12,CHF,Credit,Wire Transfer,DDROYEHZ,Prime Holdings
TR00000384,2025-03-24,CL000002,3407.68,USD,Credit,Cheque,ILRNHK28,Global Corp
TR00000385,2025-03-31,CL000002,10947.73,JPY,Credit,Wire Transfer,NPZYJP1Y,United Group
TR00000386,2025-03-12,CL000002,34471.8,USD,Credit,Cash,IGYHVEQ1,Elite Limited
TR00000387,2025-03-27,CL000002,6532.94,CAD,Credit,Security,ZVWAAT0L,United Capital
TR00000388,2025-03-26,CL000002,4468.48,USD,Debit,Wire Transfer,KFKXKPVZ,Alpha Financial Trading
TR00000389,2025-03-12,CL000002,2409.49,CHF,Credit,Wire Transfer,WWFVBEQK,Omega Asset Holdings
TR00000390,2025-03-19,CL000002,849.22,USD,Credit,Wire Transfer,UQTYYEHA,Alpha Limited
TR00000391,2025-03-13,CL000002,3113.32,CHF,Credit,Wire Transfer,OITLIR36,Elite Investments
TR00000392,2025-04-01,CL000002,1034.16,GBP,Debit,Cheque,UWVGBE2D,International Commerce Limited
TR00000393,2025-03-30,CL000002,299.33,AUD,Credit,Wire Transfer,SHIKSGOK,Omega Wealth Investments
TR00000394,2025-03-06,CL000002,1830.25,GBP,Credit,Security,GSSBKPOT,Beta Limited
TR00000395,2025-03-14,CL000002,1195.19,JPY,Debit,Wire Transfer,IGYHVEQ1,Global AG
TR00000396,2025-03-24,CL000002,2879.11,USD,Debit,Security,TEKHDEH1,Alpha Asset Trading
TR00000397,2025-03-22,CL000002,8268.22,CNY,Credit,Cash,KXLGGBIU,Elite Trade Holdings
TR00000398,2025-03-11,CL000002,2282.73,EUR,Debit,Wire Transfer,RFDYAUUR,Global Investments
TR00000399,2025-03-27,CL000002,722.1,EUR,Debit,Wire Transfer,MYHKSY64,First Holdings
TR00000400,2025-03-14,CL000002,7070.57,EUR,Debit,Security,HPMNLYP0,Omega Wealth Trading
TR00000401,2025-04-01,CL000002,4437.63,CHF,Debit,Security,YRCXUS11,Beta Commerce Capital
TR00000402,2025-03-20,CL000002,4790.64,CHF,Credit,Cheque,UWVGBE2D,United AG
TR00000403,2025-03-20,CL000002,563.77,USD,Credit,Cheque,OCYRFIFB,First GmbH
TR00000404,2025-04-14,CL000002,5460.12,EUR,Credit,Wire Transfer,VZMKBYLD,First GmbH
TR00000405,2025-04-09,CL000002,3958.26,CHF,Debit,Wire Transfer,ESEJFR9X,Elite Group
TR00000406,2025-04-10,CL000002,3588.82,CHF,Credit,Wire Transfer,PATVBYU1,Alpha Trading
TR00000407,2025-04-08,CL000002,1572.0,CHF,Debit,Security,ENLHBY9P,Global Investments
TR00000408,2025-04-19,CL000002,2323.65,EUR,Credit,Wire Transfer,ORIMVELR,Alpha Holdings
TR00000409,2025-04-07,CL000002,242.26,EUR,Debit,Cash,,
TR00000410,2025-05-01,CL000002,1805.38,CHF,Credit,Wire Transfer,WPSBFRIK,Global Limited
TR00000411,2025-04-26,CL000002,3897.77,CHF,Debit,Wire Transfer,PATVBYU1,United Capital
TR00000412,2025-04-07,CL000002,890.28,GBP,Credit,Wire Transfer,UQTYYEHA,Global Holdings
TR00000413,2025-04-05,CL000002,9001.3,EUR,Credit,Cheque,QMUCLYHY,Premier Capital
TR00000414,2025-04-22,CL000002,7269.28,CHF,Credit,Cheque,UWVGBE2D,Beta Partners
TR00000415,2025-04-05,CL000002,3217.41,CHF,Credit,Wire Transfer,GYLWNLTB,Alpha AG
TR00000416,2025-04-21,CL000002,4432.45,EUR,Credit,Security,HMIZSOJ5,Elite Partners
TR00000417,2025-04-08,CL000002,4135.34,EUR,Credit,Wire Transfer,NEGKVETI,United Wealth Partners
TR00000418,2025-04-14,CL000002,3045.65,USD,Credit,Cash,CJJIDEJB,Premier Group
TR00000419,2025-04-04,CL000002,5420.09,CHF,Credit,Wire Transfer,VZMKBYLD,United Trading
TR00000420,2025-04-21,CL000002,1916.58,EUR,Debit,Wire Transfer,HTOHCUEY,Omega Commerce Group
TR00000421,2025-04-06,CL000002,2010.62,CHF,Debit,Wire Transfer,ISHGLYEG,First Corp
TR00000422,2025-04-06,CL000002,919.07,CHF,Credit,Wire Transfer,TEKHDEH1,Omega Asset Partners
TR00000423,2025-04-27,CL000002,7921.98,EUR,Debit,Wire Transfer,WGELNLPK,Alpha Investments
TR00000424,2025-05-06,CL000002,5241.39,CHF,Credit,Wire Transfer,KFKXKPVZ,Global GmbH
TR00000425,2025-05-14,CL000002,418.63,EUR,Debit,Wire Transfer,QMUCLYHY,First Wealth Capital
TR00000426,2025-05-19,CL000002,745.46,CHF,Debit,Wire Transfer,SZNHLYDG,Alpha Commerce Group
TR00000427,2025-05-13,CL000002,4716.59,USD,Credit,Security,SZNHLYDG,Omega Wealth Group
TR00000428,2025-05-18,CL000002,3081.16,GBP,Credit,Security,MYHKSY64,Alpha Partners
TR00000429,2025-05-08,CL000002,138.21,CHF,Credit,Wire Transfer,ORIMVELR,Elite AG
TR00000430,2025-05-25,CL000002,4730.67,USD,Debit,Wire Transfer,ORIMVELR,Omega Limited
TR00000431,2025-05-09,CL000002,8707.13,EUR,Credit,Wire Transfer,YRCXUS11,Alpha Wealth Investments
TR00000432,2025-05-13,CL000002,22485.87,EUR,Debit,Wire Transfer,PZRADK3K,United Asset Capital
TR00000433,2025-06-01,CL000002,9801.32,USD,Credit,Wire Transfer,TPAFBYY4,Global Trade GmbH
TR00000434,2025-05-16,CL000002,3229.38,USD,Debit,Security,OBYCSD1W,Alpha Asset Corp
TR00000435,2025-05-31,CL000002,1271.73,CHF,Debit,Wire Transfer,CLLYCA5J,Omega Trading
TR00000436,2025-05-22,CL000002,1477.26,CHF,Credit,Wire Transfer,JKDRIR64,United GmbH
TR00000437,2025-05-09,CL000002,2025.2,USD,Credit,Wire Transfer,EKMRBYO1,Elite Capital
TR00000438,2025-05-09,CL000002,1305.86,GBP,Debit,Security,UJXHSDVP,First Trading
TR00000439,2025-05-19,CL000002,5173.66,USD,Debit,Security,ZVWAAT0L,Alpha Commerce Limited
TR00000440,2025-05-15,CL000002,1296.57,JPY,Debit,Wire Transfer,RMEFSEC0,Elite Financial Limited
TR00000441,2025-05-19,CL000002,2544.38,EUR,Credit,Wire Transfer,SHIKSGOK,Prime Partners
TR00000442,2025-05-29,CL000002,1127.47,CAD,Credit,Wire Transfer,GGOCJP03,Alpha Partners
TR00000443,2025-05-15,CL000002,3611.95,GBP,Debit,Wire Transfer,SZNHLYDG,Omega Limited
TR00000444,2025-05-17,CL000002,2496.05,CNY,Credit,Wire Transfer,PZRADK3K,Premier Holdings
TR00000445,2025-05-23,CL000002,2760.0,USD,Debit,Wire Transfer,YCZEBE8J,Premier Financial Trading
TR00000446,2025-05-11,CL000002,1901.39,GBP,Debit,Wire Transfer,CLWESYJL,Alpha Trade Corp
TR00000447,2025-05-15,CL000002,3391.45,USD,Credit,Security,PDTOCA2T,Alpha Group
TR00000448,2025-05-12,CL000002,4702.35,CHF,Credit,Wire Transfer,IDZEFIPZ,Prime Limited
TR00000449,2025-06-04,CL000002,1440.44,EUR,Credit,Wire Transfer,DXGPNOWP,International GmbH
TR00000450,2025-06-25,CL000002,4374.25,CHF,Debit,Security,XUFUIRZQ,Alpha Commerce Partners
TR00000451,2025-06-08,CL000002,9268.33,CNY,Debit,Wire Transfer,SHIKSGOK,Beta Group
TR00000452,2025-07-02,CL000002,1356.01,USD,Debit,Cash,,
TR00000453,2025-06-11,CL000002,9082.33,JPY,Credit,Security,SHIKSGOK,Omega Trading
TR00000454,2025-06-12,CL000002,2417.63,JPY,Debit,Security,MTWDUSFY,Alpha Partners
TR00000455,2025-06-18,CL000002,18310.04,USD,Credit,Wire Transfer,TPAFBYY4,Elite Financial Holdings
TR00000456,2025-06-14,CL000002,3808.67,USD,Credit,Wire Transfer,HPMNLYP0,Omega Trade AG
TR00000457,2025-06-03,CL000002,5975.47,EUR,Debit,Wire Transfer,NQQXMM1Q,United Group
TR00000458,2025-06-27,CL000002,474.77,EUR,Credit,Wire Transfer,OBYCSD1W,Alpha GmbH
TR00000459,2025-06-24,CL000002,4559.66,USD,Credit,Security,SZNHLYDG,First Group
TR00000460,2025-06-28,CL000002,2011.82,CHF,Credit,Wire Transfer,IGYHVEQ1,Premier Limited
TR00000461,2025-06-25,CL000002,1109.94,AUD,Debit,Wire Transfer,MKRUSY04,Beta Partners
TR00000462,2025-06-08,CL000002,822.56,EUR,Credit,Cheque,MYHKSY64,Prime AG
TR00000463,2025-06-03,CL000002,4508.02,CHF,Debit,Wire Transfer,ILRNHK28,Elite Asset AG
TR00000464,2025-06-09,CL000002,2178.41,CHF,Debit,Cheque,TEKHDEH1,Global Corp
TR00000465,2025-06-28,CL000002,4395.25,CHF,Debit,Wire Transfer,PDTOCA2T,Alpha GmbH
TR00000466,2025-06-24,CL000002,2585.57,CHF,Debit,Wire Transfer,NTUXSYRJ,Beta Commerce Limited
TR00000467,2025-07-22,CL000002,572.7,EUR,Debit,Security,ZNDRJP8F,Elite Commerce Holdings
TR00000468,2025-07-18,CL000002,1865.42,EUR,Debit,Security,JHSDSOBB,Global Capital
TR00000469,2025-07-28,CL000002,65311.96,JPY,Debit,Wire Transfer,CAOZYEMX,Global Capital
TR00000470,2025-07-03,CL000002,842.17,EUR,Credit,Security,YUHSSE02,Alpha Limited
TR00000471,2025-07-09,CL000002,5732.77,CHF,Debit,Security,DDROYEHZ,Prime Corp
TR00000472,2025-07-03,CL000002,5271.28,GBP,Debit,Wire Transfer,DKYRSG6W,International Limited
TR00000473,2025-07-13,CL000002,1841.47,USD,Credit,Wire Transfer,MTWDUSFY,Premier Asset Holdings
TR00000474,2025-08-01,CL000002,2372.46,EUR,Credit,Wire Transfer,KXLGGBIU,Omega Trade Holdings
TR00000475,2025-07-23,CL000002,10000.77,USD,Credit,Security,DXGPNOWP,Prime Commerce Limited
TR00000476,2025-07-18,CL000002,2404.03,EUR,Credit,Wire Transfer,CLWESYJL,United Asset Partners
TR00000477,2025-07-29,CL000002,189.94,CHF,Credit,Wire Transfer,QFXWAUCI,Prime Corp
TR00000478,2025-07-30,CL000002,2656.46,CHF,Debit,Wire Transfer,YCZEBE8J,First AG
TR00000479,2025-07-11,CL000002,2482.33,USD,Debit,Cash,,
TR00000480,2025-07-13,CL000002,4079.37,USD,Credit,Wire Transfer,NEGKVETI,International Partners
TR00000481,2025-07-26,CL000002,30164.31,CHF,Debit,Wire Transfer,SBRQAFD1,Elite GmbH
TR00000482,2025-07-19,CL000002,8158.43,EUR,Debit,Security,WGELNLPK,Global Asset Group
TR00000483,2025-07-31,CL000002,9411.29,USD,Credit,Security,MWXESEAO,Premier Trading
TR00000484,2025-07-16,CL000002,3418.59,USD,Credit,Wire Transfer,JFGYFRXV,First Group
TR00000485,2025-07-30,CL000002,747.38,CHF,Credit,Security,UJXHSDVP,Omega Trade Limited
TR00000486,2025-07-09,CL000002,5495.14,CHF,Debit,Security,GQTNKPWJ,Global Capital
TR00000487,2025-07-04,CL000002,17434.77,CHF,Debit,Wire Transfer,AIAYCA53,United Investments
TR00000488,2025-08-18,CL000002,391.13,CHF,Debit,Security,TLPJUS9E,Beta Trading
TR00000489,2025-08-21,CL000002,1320.2,GBP,Credit,Wire Transfer,GQTNKPWJ,Premier Limited
TR00000490,2025-08-09,CL000002,11817.88,EUR,Credit,Wire Transfer,DKYRSG6W,Premier Asset Trading
TR00000491,2025-08-27,CL000002,10123.73,USD,Credit,Wire Transfer,GYLWNLTB,Global Investments
TR00000492,2025-08-11,CL000002,3840.76,EUR,Debit,Wire Transfer,UWVGBE2D,First Holdings
TR00000493,2025-08-25,CL000002,1576.0,EUR,Debit,Wire Transfer,OHZDZW1V,Omega Holdings
TR00000494,2025-08-26,CL000002,2386.91,USD,Debit,Wire Transfer,JHSDSOBB,First GmbH
TR00000495,2025-08-17,CL000002,27802.13,USD,Debit,Wire Transfer,TEKHDEH1,Alpha Wealth GmbH
TR00000496,2025-08-28,CL000002,3068.73,CHF,Debit,Wire Transfer,JHSDSOBB,Omega Holdings
TR00000497,2025-08-25,CL000002,3530.0,EUR,Credit,Wire Transfer,CLLYCA5J,First Trading
TR00000498,2025-08-15,CL000002,17806.46,USD,Debit,Security,HGSSCUQY,Alpha Group
TR00000499,2025-08-03,CL000002,3269.3,CHF,Credit,Security,SZNHLYDG,Alpha Financial Holdings
TR00000500,2025-09-10,CL000002,4495.29,USD,Debit,Wire Transfer,YWWJNOF4,Beta Limited
TR00000501,2025-09-12,CL000002,3746.0,CHF,Debit,Wire Transfer,KXLGGBIU,Global Commerce Investments
TR00000502,2025-09-25,CL000002,145.26,CHF,Credit,Security,GSSBKPOT,Omega Financial Partners
TR00000503,2025-09-21,CL000002,2369.22,CHF,Credit,Security,ZVWAAT0L,United Partners
TR00000504,2025-09-18,CL000002,1592.18,CHF,Credit,Security,CAOZYEMX,Global Trading
TR00000505,2025-09-22,CL000002,987.89,USD,Debit,Security,RFDYAUUR,Beta Corp
TR00000506,2025-09-06,CL000002,5590.61,EUR,Debit,Wire Transfer,SSKLDEK5,Alpha Financial GmbH
TR00000507,2025-09-04,CL000002,2142.39,EUR,Debit,Wire Transfer,LJXLMMFG,Premier Trading
TR00000508,2025-09-22,CL000002,2175.92,USD,Debit,Wire Transfer,PIULLU9E,Omega GmbH
TR00000509,2025-09-14,CL000002,439.11,CHF,Credit,Wire Transfer,HTOHCUEY,Global Financial Corp
TR00000510,2025-09-11,CL000002,638.63,CHF,Debit,Security,CAOZYEMX,United Corp
TR00000511,2025-09-20,CL000002,1809.76,USD,Credit,Security,AHFTCHY6,Beta Trade GmbH
TR00000512,2025-09-11,CL000002,2068.68,EUR,Credit,Security,KXLGGBIU,Omega Trade GmbH
TR00000513,2025-09-14,CL000002,2797.52,CHF,Debit,Cash,,
TR00000514,2025-09-17,CL000002,1878.81,CHF,Debit,Wire Transfer,RMEFSEC0,Beta Financial GmbH
TR00000515,2025-09-04,CL000002,10864.5,EUR,Credit,Wire Transfer,YRCXUS11,Omega Limited
TR00000516,2025-09-18,CL000002,56151.03,USD,Debit,Wire Transfer,IDZEFIPZ,First Limited
TR00000517,2025-09-28,CL000002,2127.61,USD,Credit,Wire Transfer,TEKHDEH1,First Commerce Corp
TR00000518,2025-09-02,CL000002,1252.69,CHF,Debit,Wire Transfer,KXLGGBIU,First GmbH
TR00000519,2025-09-01,CL000002,27274.6,AUD,Debit,Wire Transfer,WPSBFRIK,Omega Asset Group
TR00000520,2025-09-01,CL000002,385.78,CHF,Credit,Security,SZNHLYDG,United AG
TR00000521,2025-09-04,CL000002,32179.49,GBP,Credit,Security,JBRISGL4,Elite Asset Investments
TR00000522,2025-09-20,CL000002,1346.99,EUR,Debit,Cheque,OQXVCUCF,Prime AG
TR00000523,2025-09-30,CL000002,1345.48,CHF,Credit,Wire Transfer,CLWESYJL,Omega AG
TR00000524,2025-09-01,CL000002,352.87,GBP,Credit,Wire Transfer,QMUCLYHY,Elite Corp
TR00000525,2025-09-15,CL000002,15503.69,EUR,Credit,Wire Transfer,ITJTYE3J,Global Holdings
TR00000526,2025-01-21,CL000003,7328.52,CHF,Debit,Wire Transfer,WWFVBEQK,
TR00000527,2025-01-20,CL000003,9392.07,CHF,Credit,Wire Transfer,TPAFBYY4,Prime Holdings
TR00000528,2025-01-21,CL000003,6627.75,CHF,Credit,Wire Transfer,HTOHCUEY,
TR00000529,2025-01-21,CL000003,5949.08,CHF,Debit,Cash,OQXVCUCF,
